Symbol,Year,Month,Day,Open,High,Low,Volume,Market Cap,Volatility25,SMA25,EMA25,ATR25,RSI25,Close,NextClose
doge,2021,7,18,0.19,0.2,0.18,2538835696.84,24478418058.49,0.03,0.23,0.22,0.02,38.34,0.18,0.17
doge,2021,7,19,0.18,0.18,0.17,1082565274.0,23069345862.98,0.03,0.22,0.22,0.02,28.91,0.17,0.17
doge,2021,7,20,0.17,0.18,0.16,1365089053.33,21873610036.09,0.03,0.22,0.22,0.02,31.95,0.17,0.19
doge,2021,7,21,0.17,0.21,0.17,2153563111.47,24280902443.65,0.03,0.22,0.21,0.02,38.38,0.19,0.19
doge,2021,7,22,0.19,0.2,0.19,3161982576.44,25041053547.62,0.03,0.21,0.21,0.02,30.49,0.19,0.19
doge,2021,7,23,0.19,0.2,0.18,1127654686.22,24982400049.26,0.03,0.21,0.21,0.02,32.75,0.19,0.2
doge,2021,7,24,0.19,0.2,0.19,1286859458.67,25440842252.24,0.03,0.21,0.21,0.02,32.57,0.2,0.2
doge,2021,7,25,0.2,0.2,0.19,1487463713.45,25769100477.68,0.02,0.21,0.21,0.02,35.14,0.2,0.21
doge,2021,7,26,0.2,0.23,0.2,3302374815.67,28652246278.81,0.02,0.21,0.21,0.02,38.89,0.21,0.2
doge,2021,7,27,0.21,0.21,0.2,2822640041.78,26371443756.24,0.02,0.2,0.21,0.02,38.34,0.2,0.21
doge,2021,7,28,0.21,0.21,0.2,1705395405.33,27095807992.28,0.02,0.2,0.21,0.02,39.29,0.21,0.21
doge,2021,7,29,0.21,0.21,0.21,1814920162.67,27130664384.85,0.02,0.2,0.21,0.02,39.48,0.21,0.21
doge,2021,7,30,0.21,0.21,0.2,1529300657.78,26856457621.39,0.02,0.2,0.21,0.02,42.42,0.21,0.21
doge,2021,7,31,0.21,0.21,0.21,1597975928.89,27534793940.1,0.01,0.2,0.21,0.02,44.24,0.21,0.21
doge,2021,8,1,0.21,0.22,0.21,1874474694.67,27921733622.82,0.01,0.2,0.21,0.02,44.7,0.21,0.2
doge,2021,8,2,0.21,0.21,0.2,1178014947.11,26838276935.52,0.01,0.2,0.21,0.02,49.23,0.2,0.2
doge,2021,8,3,0.2,0.21,0.19,857640395.11,25928003022.27,0.01,0.2,0.21,0.02,42.67,0.2,0.2
doge,2021,8,4,0.2,0.2,0.2,783021018.0,25968123577.36,0.01,0.2,0.21,0.02,46.68,0.2,0.2
doge,2021,8,5,0.2,0.2,0.2,823539566.89,26046951659.42,0.01,0.2,0.21,0.02,45.64,0.2,0.2
doge,2021,8,6,0.2,0.21,0.2,917006431.11,26463549706.65,0.01,0.2,0.21,0.01,49.19,0.2,0.26
doge,2021,8,7,0.2,0.26,0.2,2362984500.36,29697787981.69,0.02,0.2,0.21,0.02,66.87,0.26,0.24
doge,2021,8,8,0.26,0.28,0.24,5903880949.33,33476941412.0,0.02,0.2,0.21,0.02,60.48,0.24,0.26
doge,2021,8,9,0.24,0.27,0.23,3730925202.67,32629406696.45,0.02,0.2,0.22,0.02,67.77,0.26,0.26
doge,2021,8,10,0.26,0.26,0.25,2989737187.56,33252605232.48,0.02,0.21,0.22,0.02,70.21,0.26,0.27
doge,2021,8,11,0.26,0.28,0.26,3304569598.22,35225747149.48,0.03,0.21,0.22,0.02,69.73,0.27,0.27
doge,2021,8,12,0.27,0.29,0.25,4607352758.22,35287674412.06,0.03,0.21,0.23,0.02,71.13,0.27,0.29
