Symbol,Year,Month,Day,Open,High,Low,Volume,Market Cap,Volatility25,SMA25,EMA25,ATR25,RSI25,Close,NextClose
eth,2024,5,16,3037.09,3040.46,2930.05,18409130091.71,358471069527.85,116.5,3068.32,3054.29,122.68,43.06,2946.52,3096.56
eth,2024,5,17,2944.67,3114.47,2939.15,17499374712.28,364653625093.99,113.16,3063.98,3057.54,125.81,46.56,3096.56,3124.65
eth,2024,5,18,3094.14,3148.46,3091.38,15607196432.75,374230786925.33,109.04,3060.04,3062.71,124.15,46.9,3124.65,3077.24
eth,2024,5,19,3124.58,3138.37,3064.99,10498406217.55,372228665170.92,107.73,3057.4,3063.82,120.18,47.87,3077.24,3655.08
eth,2024,5,20,3073.1,3678.92,3058.81,16711641275.92,383216106689.82,160.12,3077.19,3109.3,140.79,61.69,3655.08,3783.97
eth,2024,5,21,3668.3,3809.48,3635.58,51567094232.37,447199485584.1,213.56,3103.08,3161.2,145.55,64.58,3783.97,3740.4
eth,2024,5,22,3782.77,3798.85,3679.87,40014294156.9,450294175895.48,247.08,3122.04,3205.76,142.86,61.1,3740.4,3762.99
eth,2024,5,23,3743.39,3906.84,3686.01,38218067429.25,454989857889.68,277.26,3141.86,3248.62,148.13,61.49,3762.99,3729.38
eth,2024,5,24,3768.52,3813.7,3651.67,50662180631.81,448277908521.61,300.94,3162.19,3285.6,148.16,61.85,3729.38,3746.99
eth,2024,5,25,3725.83,3765.87,3718.07,21662918305.15,449798743843.85,321.19,3191.05,3321.09,137.37,68.36,3746.99,3802.9
eth,2024,5,26,3747.11,3834.84,3739.1,17103181755.1,454784966401.05,340.22,3224.02,3358.16,133.89,70.88,3802.9,3863.35
eth,2024,5,27,3801.31,3919.92,3801.31,23755397501.55,465065452369.71,359.67,3258.71,3397.02,134.23,71.5,3863.35,3821.62
eth,2024,5,28,3858.3,3879.41,3774.11,25053251979.16,460371595445.12,375.22,3287.21,3429.68,132.08,68.31,3821.62,3760.23
eth,2024,5,29,3822.67,3848.46,3742.57,24065068932.98,455443680075.39,385.11,3312.7,3455.11,133.85,65.99,3760.23,3746.3
eth,2024,5,30,3762.58,3797.99,3711.6,22354133103.78,451313140941.19,392.91,3336.72,3477.5,133.82,65.13,3746.3,3754.97
eth,2024,5,31,3745.29,3811.44,3727.18,21320456633.63,451477412650.84,397.42,3364.09,3498.85,130.72,67.84,3754.97,3785.17
eth,2024,6,1,3756.23,3793.89,3746.86,19357635370.05,453321558587.44,399.22,3394.75,3520.87,128.1,70.21,3785.17,3767.48
eth,2024,6,2,3784.95,3797.24,3749.52,15485260823.13,453279408832.6,396.21,3426.24,3539.84,126.45,70.99,3767.48,3758.83
eth,2024,6,3,3764.24,3817.21,3753.48,18158729639.45,454180678717.2,393.14,3454.93,3556.69,125.18,69.68,3758.83,3796.18
eth,2024,6,4,3760.34,3803.57,3744.51,19452924197.55,453185780723.84,382.05,3490.19,3575.11,121.06,75.43,3796.18,3840.32
eth,2024,6,5,3795.42,3847.13,3773.36,20340658273.09,456769021114.11,368.76,3527.1,3595.51,122.31,76.0,3840.32,3795.48
eth,2024,6,6,3838.59,3845.33,3767.67,19970081917.76,458547159096.48,351.3,3561.31,3610.89,123.65,73.81,3795.48,3693.28
eth,2024,6,7,3793.61,3817.27,3668.11,20603711252.88,452704840800.39,328.25,3590.97,3617.23,125.15,69.64,3693.28,3702.43
eth,2024,6,8,3692.43,3715.38,3688.5,22112730180.59,444481579284.32,294.01,3623.63,3623.79,122.81,72.31,3702.43,3719.06
eth,2024,6,9,3701.26,3724.94,3693.72,13138578064.82,445617354298.24,267.92,3650.86,3631.11,117.29,70.09,3719.06,3690.43
eth,2024,6,10,3718.05,3719.03,3683.74,13743983447.02,444690143411.1,224.17,3680.61,3635.68,114.28,72.8,3690.43,3535.84
eth,2024,6,11,3692.01,3692.85,3490.17,21582378438.48,429673502382.01,191.28,3698.18,3628.0,115.38,63.43,3535.84,3588.88
eth,2024,6,12,3536.86,3659.88,3513.43,23450549242.82,430843443790.45,151.73,3716.75,3624.99,118.95,63.98,3588.88,3529.61
eth,2024,6,13,3586.27,3588.81,3490.84,23211103123.77,425325229002.01,84.26,3734.85,3617.65,119.94,63.52,3529.61,3497.09
eth,2024,6,14,3536.01,3575.93,3384.54,20153361899.06,423703071492.35,95.65,3728.53,3608.38,102.79,42.99,3497.09,3582.61
eth,2024,6,15,3498.15,3599.22,3493.24,19756475838.76,426813068665.64,99.2,3720.47,3606.4,100.07,40.71,3582.61,3640.56
eth,2024,6,16,3581.49,3663.6,3561.99,13016030239.46,432247167582.07,100.36,3716.48,3609.02,99.38,45.45,3640.56,3525.99
eth,2024,6,17,3642.09,3652.91,3493.01,17339845259.05,428176093469.0,106.78,3707.0,3602.64,96.94,40.04,3525.99,3490.65
eth,2024,6,18,3527.96,3527.96,3387.05,23930785821.71,413602417130.97,115.05,3697.45,3594.02,96.1,39.99,3490.65,3569.45
eth,2024,6,19,3494.13,3590.9,3480.05,22778733739.61,427145834201.71,117.32,3690.35,3592.13,98.62,42.92,3569.45,3527.93
eth,2024,6,20,3567.57,3632.77,3505.84,18144710484.85,428482362066.48,119.2,3679.35,3587.19,99.87,38.9,3527.93,3529.1
eth,2024,6,21,3529.91,3552.31,3473.55,18831776300.62,422523924635.46,116.41,3665.98,3582.73,98.27,35.83,3529.1,3520.67
eth,2024,6,22,3532.32,3532.32,3496.42,15479329282.73,422467085586.38,115.2,3653.94,3577.95,95.5,36.87,3520.67,3443.02
eth,2024,6,23,3523.07,3544.82,3443.02,9130648585.49,422080922898.74,120.36,3641.25,3567.57,95.33,36.36,3443.02,3363.76
eth,2024,6,24,3441.33,3451.16,3262.51,19520467666.89,403338358849.27,130.35,3625.95,3551.9,99.42,34.42,3363.76,3408.77
eth,2024,6,25,3361.43,3430.0,3345.16,22117258703.21,407521531994.48,134.4,3612.11,3540.89,99.45,36.31,3408.77,3381.25
eth,2024,6,26,3405.19,3432.36,3347.86,14391379660.65,408026765037.52,136.98,3595.95,3528.61,100.94,33.99,3381.25,3458.85
